mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator,param_sampler,param_scaler,param_transformer,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,split3_train_roc_auc,split4_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,split3_train_recall,split4_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,split3_train_precision,split4_train_precision,mean_train_precision,std_train_precision,split0_test_score_metier,split1_test_score_metier,split2_test_score_metier,split3_test_score_metier,split4_test_score_metier,mean_test_score_metier,std_test_score_metier,rank_test_score_metier,split0_train_score_metier,split1_train_score_metier,split2_train_score_metier,split3_train_score_metier,split4_train_score_metier,mean_train_score_metier,std_train_score_metier
5.953745794296265,0.32157388312597074,50.77380337715149,10.13589257711441,KNeighborsClassifier(),RandomUnderSampler(),StandardScaler(),"ColumnTransformer(remainder='passthrough',
                  transformers=[('OneHot',
                                 OneHotEncoder(handle_unknown='ignore',
                                               sparse=False),
                                 ['NAME_CONTRACT_TYPE', 'CODE_GENDER',
                                  'FLAG_OWN_CAR', 'NAME_INCOME_TYPE',
                                  'NAME_EDUCATION_TYPE', 'NAME_FAMILY_STATUS',
                                  'OCCUPATION_TYPE',
                                  'WEEKDAY_APPR_PROCESS_START',
                                  'ORGANIZATION_TYPE'])])",0.6027063526766454,0.592416498852269,0.6052464871485517,0.6077653653200658,0.5937354320530117,0.6003740272101087,0.00618394195016327,5,0.7089720002061716,0.708884402253921,0.7132681897321503,0.7111245602450786,0.7086491262253787,0.71017965573254,0.001783845330800805,0.574665921447081,0.5648595091712819,0.580001016208526,0.5723577235772358,0.5662093495934959,0.5716187039995241,0.005568530719934485,5,0.5977998526460202,0.5830771575925409,0.6050659282030436,0.5933843984604246,0.5953025164183275,0.5949259706640714,0.0071272791345156,0.18243969137611096,0.17843438219493474,0.18207005739164853,0.18370514064015522,0.17810724944642342,0.18095130420985456,0.0022571692027796852,5,0.22737920937042458,0.22553623256801716,0.23067405721072945,0.22863752469998552,0.22689218374626904,0.22782384151908514,0.0017369311140084456,0.5866834170854272,0.5841708542713567,0.5778894472361809,0.595223130106851,0.5810301507537688,0.5849993998907169,0.005905140586787778,4,0.7317417936233706,0.7505889743992461,0.7320559133029685,0.7449748743718593,0.7342547510601539,0.7387232613515198,0.007655583809884305,0.10801434023360704,0.10529891304347826,0.10805731735964294,0.10861337309324463,0.10517339397384878,0.10703146754076434,0.0014815541990986104,5,0.13460260595729928,0.13270576474508497,0.13690703480687325,0.13504127526330773,0.13417714252913152,0.13468676466033933,0.0013598849480274948,0.577872974483144,0.570013037809648,0.5794375116409015,0.5784571247601483,0.5701646550439576,0.5751890607475598,0.004194492494968832,5,0.6335408643659749,0.6277759409910266,0.6389518829133818,0.6338390188025591,0.6323801274976834,0.6332975669141251,0.0035680162873644376
1.5326858043670655,0.17048180488463271,0.0,0.0,KNeighborsClassifier(),RandomUnderSampler(),StandardScaler(),passthrough,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,7,,,,,,,
4.693190097808838,0.2609921735773346,13.843906593322753,0.5389599050136176,KNeighborsClassifier(),RandomUnderSampler(),passthrough,"ColumnTransformer(remainder='passthrough',
                  transformers=[('OneHot',
                                 OneHotEncoder(handle_unknown='ignore',
                                               sparse=False),
                                 ['NAME_CONTRACT_TYPE', 'CODE_GENDER',
                                  'FLAG_OWN_CAR', 'NAME_INCOME_TYPE',
                                  'NAME_EDUCATION_TYPE', 'NAME_FAMILY_STATUS',
                                  'OCCUPATION_TYPE',
                                  'WEEKDAY_APPR_PROCESS_START',
                                  'ORGANIZATION_TYPE'])])",0.5486797759597922,0.5587213112385966,0.5637781060757379,0.561142200070265,0.5621232996306167,0.5588889385950017,0.005360920403849903,6,0.6805191694350937,0.679418972366292,0.6744965198888866,0.6763653823849397,0.680415025004675,0.6782430138159775,0.002401795663867736,0.5459072201615771,0.5512931253493217,0.5497180021340379,0.5484756097560975,0.5498475609756097,0.5490483036753288,0.0018067050988562127,6,0.5757348644597444,0.5809303625416021,0.5778435507227967,0.5726280756576858,0.5801354115061672,0.5774544529775992,0.0030223099010279774,0.15728429985855727,0.16254148885727834,0.16285660306064612,0.1637492941840768,0.16195251158830762,0.16167683950977324,0.0022717802970155295,6,0.21323408164707544,0.2139998093967407,0.21074880661172726,0.20997510919081386,0.2136042444862126,0.21231241026651398,0.0016293227008393181,0.5238693467336684,0.5383165829145728,0.5414572864321608,0.5468258956631049,0.5376884422110553,0.5376315107909125,0.007603196656339862,5,0.7108528349301084,0.7053557405371447,0.6968745091880006,0.7021042713567839,0.7050416208575467,0.704045795373917,0.0045659670019281605,0.09253300787751026,0.09572210432257344,0.09584167222592839,0.09629219701162148,0.09533355607528678,0.09514450750258406,0.0013410829654942088,6,0.1254295532646048,0.12613396994804102,0.12414661443760493,0.12344690485394003,0.12586922386720503,0.12500525327427917,0.0010359717609933023,0.5400260756192959,0.5478301359657292,0.5475135034457068,0.5480355446263903,0.5466025927581583,0.5460015704830561,0.0030276859304002473,6,0.6117896873995912,0.614131978560818,0.6096057220822643,0.607181106175323,0.6134650219558647,0.6112347032347722,0.0025597563185339035
2.13873553276062,0.16934295783380512,0.0,0.0,KNeighborsClassifier(),RandomUnderSampler(),passthrough,passthrough,,,,,,,,8,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,8,,,,,,,
15.75141806602478,1.7173968872087833,3.024302053451538,1.7145821597522068,LogisticRegression(),RandomUnderSampler(),StandardScaler(),"ColumnTransformer(remainder='passthrough',
                  transformers=[('OneHot',
                                 OneHotEncoder(handle_unknown='ignore',
                                               sparse=False),
                                 ['NAME_CONTRACT_TYPE', 'CODE_GENDER',
                                  'FLAG_OWN_CAR', 'NAME_INCOME_TYPE',
                                  'NAME_EDUCATION_TYPE', 'NAME_FAMILY_STATUS',
                                  'OCCUPATION_TYPE',
                                  'WEEKDAY_APPR_PROCESS_START',
                                  'ORGANIZATION_TYPE'])])",0.7495079466101584,0.7519614769074519,0.7508500682415894,0.7437157133426354,0.7463807941187584,0.7484831998441187,0.00302983896108744,3,0.756612125373454,0.7560198694426921,0.7582641417863865,0.7584198764883779,0.7563856885031823,0.7571403403188185,0.0010004107079910403,0.6873634469793202,0.6918855749199736,0.6883288450790103,0.6897357723577235,0.686280487804878,0.6887188254281812,0.0019492105673254035,3,0.6912298976143899,0.687876324280379,0.6915347679174818,0.6900778679674301,0.6908654395792844,0.6903168594717931,0.0013138651929280887,0.2624955052139518,0.26443474041727316,0.26238576238576244,0.2568159688412853,0.25882352941176473,0.2609911012540075,0.0027639486243035767,3,0.26593784918310026,0.2644954650223007,0.26613073831182565,0.26759125840537945,0.26490666344469277,0.26581239487345976,0.00108037867876795,0.6878140703517588,0.6846733668341709,0.6853015075376885,0.6631049654305469,0.6771356783919598,0.6796059177092248,0.008987503127330996,3,0.6915344746348359,0.6938903722318204,0.6915344746348359,0.6999057788944724,0.6887073975184546,0.6931144995828837,0.0037719745315837696,0.162198192860317,0.16386049308478653,0.16225461035098157,0.15924528301886792,0.1599881270406649,0.16150934127112357,0.0016731951391738041,3,0.16462274732670307,0.16338757396449705,0.16477060100291893,0.16541716152019004,0.16399266988294253,0.16443815073945034,0.0006935742123372862,0.68748370273794,0.689960886571056,0.6875209536226485,0.6826319417276775,0.6838399642378185,0.686287489779428,0.0026758032558047156,3,0.6913111708196157,0.68948111032983,0.6915346896580628,0.6927006211642872,0.6902895938979925,0.6910634371739577,0.0011014911655171174
3.206217622756958,1.5740765869788556,0.0,0.0,LogisticRegression(),RandomUnderSampler(),StandardScaler(),passthrough,,,,,,,,9,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,9,,,,,,,
13.183473920822143,3.2610981360719857,1.9922626972198487,0.7898864561422315,LogisticRegression(),RandomUnderSampler(),passthrough,"ColumnTransformer(remainder='passthrough',
                  transformers=[('OneHot',
                                 OneHotEncoder(handle_unknown='ignore',
                                               sparse=False),
                                 ['NAME_CONTRACT_TYPE', 'CODE_GENDER',
                                  'FLAG_OWN_CAR', 'NAME_INCOME_TYPE',
                                  'NAME_EDUCATION_TYPE', 'NAME_FAMILY_STATUS',
                                  'OCCUPATION_TYPE',
                                  'WEEKDAY_APPR_PROCESS_START',
                                  'ORGANIZATION_TYPE'])])",0.6218168972453623,0.6166840546366084,0.6117584856117616,0.6199806328086781,0.6062840254456715,0.6153048191496164,0.005659043835115339,4,0.615213025988069,0.6152587644703357,0.6189753683479783,0.6138453023704661,0.6179184226208263,0.616242176759535,0.0019000733840862604,0.6309638737869011,0.6332503429703775,0.627762816930034,0.6135670731707317,0.6377540650406504,0.628659634379739,0.008218059126600803,4,0.632605878915678,0.6316658621478113,0.6230024643682833,0.613251527507844,0.6367516481841393,0.6274554762247512,0.008393500870848789,0.18894472361809045,0.18807649043869515,0.1885245901639344,0.1908713692946058,0.1860943030026259,0.18850229530359033,0.0015354796093499622,4,0.189996079090349,0.18878692927484333,0.18930288461538464,0.18610992301112061,0.18789049187776896,0.18841726157389332,0.0013427542356683306,0.5314070351758794,0.5251256281407035,0.5345477386934674,0.5637963544940289,0.5119346733668342,0.5333622859741827,0.017078910649224864,6,0.5327469765980839,0.5299198994817025,0.5442123449034082,0.5466394472361809,0.519553950054971,0.5346145236548693,0.009890046159142355,0.11489881841640635,0.1145519320361743,0.11444324905863368,0.11488217213114754,0.11371564113297056,0.11449836255506649,0.00043040322930388354,4,0.11561402910801323,0.11485175477414304,0.11457954432723785,0.11214561855670103,0.11468192061015774,0.11437457347525057,0.0011720637864916733,0.6043956043956044,0.6043956043956044,0.6028869435649097,0.6002906164421841,0.6041759797347638,0.6032289497066132,0.0015728828802376031,4,0.6059595710300959,0.604516011865125,0.6019781417202569,0.5954749066391007,0.6054789545003701,0.6026815171509897,0.0038565952829108076
3.849828815460205,1.9415271505335923,0.0,0.0,LogisticRegression(),RandomUnderSampler(),passthrough,passthrough,,,,,,,,10,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,10,,,,,,,
19.099910926818847,1.8672779210417831,0.7468620300292969,0.10541094874567845,LGBMClassifier(),RandomUnderSampler(),StandardScaler(),"ColumnTransformer(remainder='passthrough',
                  transformers=[('OneHot',
                                 OneHotEncoder(handle_unknown='ignore',
                                               sparse=False),
                                 ['NAME_CONTRACT_TYPE', 'CODE_GENDER',
                                  'FLAG_OWN_CAR', 'NAME_INCOME_TYPE',
                                  'NAME_EDUCATION_TYPE', 'NAME_FAMILY_STATUS',
                                  'OCCUPATION_TYPE',
                                  'WEEKDAY_APPR_PROCESS_START',
                                  'ORGANIZATION_TYPE'])])",0.7553993223344874,0.7486890961524411,0.7587412572842652,0.7591331970956232,0.7584077369376738,0.7560741219608982,0.003922021700609489,2,0.8501418883867505,0.8549233603659826,0.8545892899298704,0.8558107312354738,0.8531169740340205,0.8537164487904196,0.0019870258291550392,0.6876174991108175,0.6901072099994919,0.6897007265890961,0.6969512195121951,0.6860264227642277,0.6900806155951656,0.0037377437961923173,2,0.7156576306496278,0.7149335636797846,0.7153908691344224,0.713819341234455,0.7136542052513243,0.7146911219899228,0.0008145871392175292,0.26406511850610487,0.2604583484903601,0.26483688455519444,0.2691176470588236,0.26519205613033653,0.2647340109481639,0.0027628014938004897,2,0.322148870450003,0.323597673086777,0.3259424170402238,0.3248524079235218,0.32265625,0.32383952370010516,0.0013975000272322372,0.6928391959798995,0.6746231155778895,0.6909547738693468,0.6901319924575738,0.7003768844221105,0.689785192461364,0.008401043297236762,2,0.8354012878906864,0.8430972200408355,0.8507931521909847,0.8511306532663316,0.8432542798806345,0.8447353186538946,0.005824064305459767,0.16311742088139602,0.1613824192336589,0.16381236038719285,0.16714872887806365,0.16356168402523105,0.1638045226811085,0.001875176851579264,2,0.1995498030388295,0.2002237970906378,0.20158529324203633,0.2007333061738454,0.19949466800431018,0.20031737350993187,0.0007817142382362673,0.689010989010989,0.6859750419072453,0.6900353883404731,0.6951321745934165,0.6898562062285799,0.6900019600161407,0.002950917017374415,2,0.7476099782534796,0.7491327003404006,0.7515215579263039,0.7504633121932593,0.7482363130910971,0.7493927723609081,0.001432562308882422
0.9550055503845215,0.2128145431830658,0.0,0.0,LGBMClassifier(),RandomUnderSampler(),StandardScaler(),passthrough,,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,11,,,,,,,
14.193308925628662,1.6945451760443564,0.626159954071045,0.05925571296287705,LGBMClassifier(),RandomUnderSampler(),passthrough,"ColumnTransformer(remainder='passthrough',
                  transformers=[('OneHot',
                                 OneHotEncoder(handle_unknown='ignore',
                                               sparse=False),
                                 ['NAME_CONTRACT_TYPE', 'CODE_GENDER',
                                  'FLAG_OWN_CAR', 'NAME_INCOME_TYPE',
                                  'NAME_EDUCATION_TYPE', 'NAME_FAMILY_STATUS',
                                  'OCCUPATION_TYPE',
                                  'WEEKDAY_APPR_PROCESS_START',
                                  'ORGANIZATION_TYPE'])])",0.7544183755307023,0.7561121226120653,0.7603223564336137,0.7543698228734876,0.7558586413936111,0.756216263768696,0.002174418644712662,1,0.854603655516489,0.8573598706541509,0.8579364477344826,0.8545581806482485,0.8523730757184975,0.8553662460543736,0.002038335517518554,0.6818759209389766,0.697474721812916,0.6994563284385956,0.6921239837398374,0.6811483739837398,0.6904158657828131,0.007658879064472644,1,0.7083153375168314,0.7169533294377683,0.7224409948934224,0.7149752931163701,0.7087890451329345,0.7142948000194653,0.005290721106585855,0.2648820007044734,0.2665681202266568,0.27128249353209316,0.2635225477087638,0.2616778444522885,0.2655866013248552,0.003269303505159713,1,0.3204498372299497,0.3266243578120278,0.3290960451977401,0.3244008189810912,0.3188233546278414,0.32387888276973004,0.0038038284010760916,0.7085427135678392,0.6796482412060302,0.6915829145728644,0.6813324952859836,0.6984924623115578,0.691919765388855,0.010791819248596986,1,0.8503219726715878,0.8487513742735983,0.8416836814826449,0.8459484924623115,0.8426260405214386,0.8458663122823162,0.0033519250370719162,0.16288808664259927,0.1657983450812136,0.16873563218390805,0.16335141651597349,0.16099609092225278,0.16435391426918944,0.0026726190248593878,1,0.1974255187251577,0.20222280432586162,0.20453417808480592,0.2006779913574728,0.19660656698915274,0.20029341189649016,0.002955408296165624,0.6889923635686348,0.692717452039486,0.6973551871856957,0.689245328713277,0.6857770824020265,0.6908174827818241,0.003938523240980748,1,0.7462083288707176,0.7521222648046305,0.754259663697281,0.7499278257387385,0.7445017206133673,0.749403960744947,0.0036189911311629076
0.6082983493804932,0.19770456641599204,0.0,0.0,LGBMClassifier(),RandomUnderSampler(),passthrough,passthrough,,,,,,,,12,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,12,,,,,,,
